STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt,AGE_LABEL,amt_per_cnt
202605,부산광역시,서구,3,3,8021,스넥,2290000,136,30대,16838.235294117647
202601,경상북도,봉화군,3,6,8006,서양음식,750000,44,60대 이상,17045.454545454544
202606,강원특별자치도,속초시,3,6,8021,스넥,3020000,169,60대 이상,17869.8224852071
202603,서울특별시,도봉구,3,5,8301,제과점,2040000,165,50대,12363.636363636364
202602,서울특별시,노원구,3,5,8021,스넥,2370000,153,50대,15490.196078431372
202606,강원특별자치도,속초시,3,2,8004,일식회집,1820000,27,20대,67407.4074074074
202606,강원특별자치도,속초시,3,3,8004,일식회집,5200000,69,30대,75362.31884057971
202602,강원특별자치도,동해시,3,4,8006,서양음식,3100000,290,40대,10689.655172413793
202603,대구광역시,수성구,3,2,4004,대형할인점,4330000,148,20대,29256.756756756757
202606,전북특별자치도,고창군,3,6,4020,슈퍼마켓,5860000,247,60대 이상,23724.696356275304
202606,경상북도,청송군,3,3,4010,편의점,5810000,400,30대,14525.0
202602,충청남도,홍성군,3,3,4004,대형할인점,5790000,112,30대,51696.42857142857
202601,경기도,부천시 원미구,3,1,8005,중국음식,1080000,65,20대 이하,16615.384615384617
202606,서울특별시,송파구,3,2,4020,슈퍼마켓,6820000,612,20대,11143.790849673203
202602,충청남도,당진시,3,6,8006,서양음식,5090000,387,60대 이상,13152.454780361757
202606,전북특별자치도,부안군,3,4,8001,일반한식,9250000,173,40대,53468.20809248555
202603,경기도,의왕시,3,4,8006,서양음식,5820000,539,40대,10797.773654916513
202606,경기도,의정부시,3,2,8021,스넥,3520000,259,20대,13590.733590733591
202605,대구광역시,군위군,3,3,4020,슈퍼마켓,6920000,271,30대,25535.055350553506
202604,경기도,용인시 수지구,3,5,4004,대형할인점,5550000,243,50대,22839.506172839505
202603,충청북도,보은군,3,5,4020,슈퍼마켓,3100000,161,50대,19254.658385093167
202605,경상남도,창원시 진해구,3,1,4020,슈퍼마켓,1310000,168,20대 이하,7797.619047619048
202605,부산광역시,서구,3,1,8021,스넥,710000,57,20대 이하,12456.140350877193
202604,울산광역시,울주군,3,3,8004,일식회집,1090000,31,30대,35161.290322580644
202604,경기도,용인시 기흥구,3,1,4004,대형할인점,1950000,171,20대 이하,11403.508771929824
202606,경기도,구리시,3,6,8006,서양음식,2770000,263,60대 이상,10532.319391634981
202605,경기도,고양시 일산동구,3,1,8006,서양음식,480000,41,20대 이하,11707.317073170732
202601,경기도,안산시 단원구,3,1,8021,스넥,790000,42,20대 이하,18809.52380952381
202605,인천광역시,부평구,3,1,8006,서양음식,3640000,322,20대 이하,11304.347826086956
202602,서울특별시,중구,3,1,8005,중국음식,2250000,83,20대 이하,27108.433734939757
202601,경상남도,거제시,3,1,8001,일반한식,920000,36,20대 이하,25555.555555555555
202606,충청남도,당진시,3,2,8301,제과점,2020000,179,20대,11284.916201117318
202602,충청북도,괴산군,3,5,8001,일반한식,10040000,237,50대,42362.86919831223
202602,인천광역시,강화군,3,2,8021,스넥,510000,16,20대,31875.0
202605,경상남도,의령군,3,2,8021,스넥,540000,18,20대,30000.0
202602,경상북도,봉화군,3,4,8021,스넥,310000,14,40대,22142.85714285714
202601,강원특별자치도,화천군,3,6,8001,일반한식,10200000,333,60대 이상,30630.630630630632
202606,대구광역시,동구,3,6,8004,일식회집,1860000,51,60대 이상,36470.58823529412
202601,경기도,고양시 덕양구,3,3,8021,스넥,3470000,201,30대,17263.6815920398
202601,경기도,의정부시,3,3,8005,중국음식,4480000,169,30대,26508.87573964497
202602,경기도,수원시 장안구,3,4,8005,중국음식,7780000,170,40대,45764.705882352944
202602,전라남도,곡성군,3,6,4010,편의점,210000,25,60대 이상,8400.0
202602,충청남도,당진시,3,4,4004,대형할인점,18230000,439,40대,41526.19589977221
202605,경기도,수원시 팔달구,3,6,8004,일식회집,3880000,86,60대 이상,45116.27906976744
202604,제주특별자치도,서귀포시,3,1,8006,서양음식,2870000,317,20대 이하,9053.627760252366
202604,충청남도,부여군,3,6,8006,서양음식,2250000,184,60대 이상,12228.260869565218
202603,서울특별시,금천구,3,6,8004,일식회집,1550000,32,60대 이상,48437.5
202601,대구광역시,남구,3,6,8004,일식회집,810000,17,60대 이상,47647.05882352941
202602,충청북도,제천시,3,5,8004,일식회집,1150000,13,50대,88461.53846153847
202602,대구광역시,달성군,3,1,4020,슈퍼마켓,2550000,212,20대 이하,12028.301886792453
202601,경기도,의정부시,3,1,8021,스넥,970000,86,20대 이하,11279.06976744186
202606,부산광역시,연제구,3,1,4004,대형할인점,500000,20,20대 이하,25000.0
202606,경상북도,예천군,3,5,8006,서양음식,1410000,131,50대,10763.358778625954
202602,충청남도,부여군,3,1,8006,서양음식,510000,47,20대 이하,10851.063829787234
202603,전북특별자치도,정읍시,3,1,4020,슈퍼마켓,590000,45,20대 이하,13111.111111111111
202602,전북특별자치도,전주시 덕진구,3,5,8301,제과점,5180000,347,50대,14927.953890489913
202605,강원특별자치도,화천군,3,2,8021,스넥,360000,14,20대,25714.285714285714
202606,충청북도,청주시 흥덕구,3,1,8301,제과점,150000,23,20대 이하,6521.739130434783
202606,경상남도,창원시 성산구,3,3,8301,제과점,3620000,325,30대,11138.461538461539
202603,전라남도,순천시,3,6,8021,스넥,2640000,163,60대 이상,16196.319018404907
202606,충청북도,단양군,3,5,4020,슈퍼마켓,4440000,167,50대,26586.82634730539
202605,전라남도,영광군,3,3,4020,슈퍼마켓,13960000,515,30대,27106.796116504855
202605,경기도,의왕시,3,2,8001,일반한식,3590000,119,20대,30168.067226890755
202602,경상남도,창원시 마산회원구,3,4,4020,슈퍼마켓,22610000,1171,40대,19308.283518360375
202604,경상남도,통영시,3,5,4010,편의점,7120000,715,50대,9958.041958041958
202601,경기도,안양시 만안구,3,2,8004,일식회집,880000,20,20대,44000.0
202601,강원특별자치도,홍천군,3,4,4010,편의점,6780000,624,40대,10865.384615384615
202602,경기도,부천시 오정구,3,2,4004,대형할인점,210000,13,20대,16153.846153846154
202603,인천광역시,계양구,3,4,8301,제과점,3610000,334,40대,10808.383233532933
202605,전북특별자치도,익산시,3,6,8005,중국음식,4110000,160,60대 이상,25687.5
202603,전북특별자치도,전주시 완산구,3,4,4004,대형할인점,20290000,475,40대,42715.78947368421
202602,경기도,평택시,3,6,8021,스넥,8490000,534,60대 이상,15898.876404494382
202603,전라남도,신안군,3,3,4010,편의점,6040000,425,30대,14211.764705882353
202606,대구광역시,북구,3,1,8001,일반한식,6010000,260,20대 이하,23115.384615384617
202605,서울특별시,서초구,3,2,4020,슈퍼마켓,2380000,222,20대,10720.720720720721
202605,전북특별자치도,김제시,3,6,8021,스넥,1210000,48,60대 이상,25208.333333333332
202604,경기도,용인시 수지구,3,5,8021,스넥,1860000,131,50대,14198.473282442748
202602,전북특별자치도,임실군,3,5,8001,일반한식,5850000,316,50대,18512.6582278481
202606,경기도,안양시 동안구,3,2,8005,중국음식,1270000,40,20대,31750.0
202602,강원특별자치도,삼척시,3,3,4004,대형할인점,4580000,71,30대,64507.042253521126
202602,충청북도,옥천군,3,5,8005,중국음식,730000,21,50대,34761.90476190476
202603,경기도,성남시 분당구,3,1,8006,서양음식,3950000,591,20대 이하,6683.587140439932
202601,경기도,수원시 영통구,3,2,4004,대형할인점,7300000,570,20대,12807.017543859649
202605,광주광역시,서구,3,4,8005,중국음식,6940000,220,40대,31545.454545454544
202605,전라남도,진도군,3,2,8021,스넥,980000,43,20대,22790.697674418603
202603,경상남도,고성군,3,6,4020,슈퍼마켓,2900000,101,60대 이상,28712.871287128713
202606,서울특별시,송파구,3,3,8005,중국음식,6500000,216,30대,30092.59259259259
202606,경기도,안산시 단원구,3,1,8001,일반한식,3350000,113,20대 이하,29646.017699115044
202605,서울특별시,광진구,3,1,8021,스넥,2140000,173,20대 이하,12369.942196531792
202602,전라남도,진도군,3,6,8001,일반한식,3900000,94,60대 이상,41489.36170212766
202602,경상북도,예천군,3,5,8006,서양음식,1090000,107,50대,10186.915887850468
202601,충청남도,보령시,3,5,8004,일식회집,2330000,22,50대,105909.09090909091
202606,경기도,고양시 일산서구,3,4,8005,중국음식,2760000,80,40대,34500.0
202602,대전광역시,중구,3,3,8021,스넥,2500000,150,30대,16666.666666666668
202602,충청남도,아산시,3,1,8001,일반한식,1100000,66,20대 이하,16666.666666666668
202606,경기도,양평군,3,4,4020,슈퍼마켓,6890000,362,40대,19033.149171270717
202605,경기도,화성시 병점구,3,3,8021,스넥,1660000,91,30대,18241.75824175824
202606,강원특별자치도,정선군,3,3,8001,일반한식,4860000,130,30대,37384.61538461538
202601,서울특별시,서대문구,3,1,8021,스넥,1360000,102,20대 이하,13333.333333333334
202602,경상남도,통영시,3,4,8005,중국음식,1450000,48,40대,30208.333333333332
202606,충청남도,서천군,3,3,8006,서양음식,2140000,157,30대,13630.573248407643
202602,광주광역시,동구,3,6,8005,중국음식,2550000,59,60대 이상,43220.338983050846
202602,대전광역시,중구,3,4,8301,제과점,18760000,653,40대,28728.943338437977
202602,대전광역시,대덕구,3,1,8001,일반한식,2340000,78,20대 이하,30000.0
202601,부산광역시,수영구,3,1,4020,슈퍼마켓,760000,80,20대 이하,9500.0
202601,인천광역시,연수구,3,2,8004,일식회집,7220000,160,20대,45125.0
202605,인천광역시,옹진군,3,4,8021,스넥,250000,21,40대,11904.761904761905
202605,경상남도,고성군,3,3,8006,서양음식,2660000,172,30대,15465.116279069767
202606,서울특별시,도봉구,3,4,8005,중국음식,730000,31,40대,23548.387096774193
202606,전라남도,곡성군,3,4,4010,편의점,1310000,129,40대,10155.038759689922
202604,전라남도,순천시,3,2,8021,스넥,2770000,199,20대,13919.597989949749
202606,강원특별자치도,횡성군,3,4,8001,일반한식,6380000,166,40대,38433.73493975904
202605,경기도,안양시 동안구,3,3,4004,대형할인점,17470000,532,30대,32838.34586466166
202605,충청북도,증평군,3,6,8301,제과점,690000,38,60대 이상,18157.894736842107
202606,강원특별자치도,강릉시,3,6,4020,슈퍼마켓,16060000,465,60대 이상,34537.63440860215
202605,경상남도,창원시 의창구,3,3,8005,중국음식,3740000,89,30대,42022.47191011236
202606,충청북도,괴산군,3,3,8005,중국음식,680000,27,30대,25185.185185185186
202605,충청북도,괴산군,3,3,8006,서양음식,1640000,129,30대,12713.178294573643
202604,경기도,부천시 소사구,3,5,8301,제과점,3770000,411,50대,9172.749391727493
202601,경기도,용인시 수지구,3,6,8004,일식회집,930000,21,60대 이상,44285.71428571428
202604,서울특별시,송파구,3,3,8004,일식회집,7670000,214,30대,35841.121495327105
202602,전북특별자치도,순창군,3,6,8006,서양음식,1180000,107,60대 이상,11028.03738317757
202604,강원특별자치도,홍천군,3,5,4020,슈퍼마켓,10430000,417,50대,25011.99040767386
202602,충청북도,청주시 서원구,3,6,8021,스넥,3340000,170,60대 이상,19647.058823529413
202604,서울특별시,성동구,3,4,8005,중국음식,3060000,124,40대,24677.41935483871
202603,서울특별시,서대문구,3,6,4004,대형할인점,3630000,271,60대 이상,13394.833948339483
202606,대구광역시,수성구,3,4,8004,일식회집,6500000,133,40대,48872.18045112782
202604,경상북도,고령군,3,6,4020,슈퍼마켓,7480000,409,60대 이상,18288.50855745721
202606,경상남도,의령군,3,2,8001,일반한식,1310000,78,20대,16794.871794871793
202604,광주광역시,광산구,3,1,8001,일반한식,7480000,319,20대 이하,23448.275862068964
202604,전라남도,목포시,3,6,8004,일식회집,4150000,50,60대 이상,83000.0
202602,경기도,수원시 장안구,3,1,8001,일반한식,3260000,215,20대 이하,15162.790697674418
202605,부산광역시,영도구,3,2,8021,스넥,930000,57,20대,16315.78947368421
202606,부산광역시,영도구,3,5,8021,스넥,3320000,176,50대,18863.636363636364
202601,강원특별자치도,원주시,3,2,8301,제과점,2220000,255,20대,8705.882352941177
202603,경기도,화성시 만세구,3,5,8004,일식회집,6680000,76,50대,87894.73684210527
202604,경기도,고양시 일산동구,3,2,8021,스넥,1920000,112,20대,17142.85714285714
202603,경상북도,성주군,3,2,8021,스넥,1510000,72,20대,20972.222222222223
202605,충청북도,단양군,3,3,8006,서양음식,2370000,165,30대,14363.636363636364
202606,충청북도,음성군,3,3,8005,중국음식,13400000,459,30대,29193.899782135075
202601,인천광역시,남동구,3,2,8005,중국음식,6420000,299,20대,21471.571906354515
202602,울산광역시,중구,3,3,8004,일식회집,570000,15,30대,38000.0
202604,경기도,성남시 중원구,3,5,8004,일식회집,1380000,30,50대,46000.0
202606,대전광역시,동구,3,4,8004,일식회집,1450000,35,40대,41428.57142857143
202602,전라남도,곡성군,3,3,8006,서양음식,660000,42,30대,15714.285714285714
202606,서울특별시,강동구,3,5,8004,일식회집,2720000,56,50대,48571.42857142857
202604,대구광역시,남구,3,4,8301,제과점,1590000,148,40대,10743.243243243243
202603,경상남도,합천군,3,4,8006,서양음식,480000,47,40대,10212.765957446809
202602,서울특별시,강북구,3,4,4020,슈퍼마켓,12740000,763,40대,16697.24770642202
202605,경기도,안양시 동안구,3,6,8004,일식회집,2190000,30,60대 이상,73000.0
202602,충청남도,천안시 서북구,3,6,8005,중국음식,5050000,116,60대 이상,43534.48275862069
202605,경기도,하남시,3,2,8001,일반한식,8080000,229,20대,35283.842794759825
202602,경상남도,창녕군,3,5,8001,일반한식,9860000,231,50대,42683.982683982686
202602,전북특별자치도,김제시,3,1,4020,슈퍼마켓,1240000,113,20대 이하,10973.451327433628
202602,전라남도,영광군,3,2,8001,일반한식,2290000,70,20대,32714.285714285714
202601,경상북도,봉화군,3,5,4010,편의점,610000,47,50대,12978.72340425532
202604,강원특별자치도,양구군,3,2,4020,슈퍼마켓,1510000,50,20대,30200.0
202605,충청북도,보은군,3,4,8021,스넥,580000,24,40대,24166.666666666668
202606,충청북도,괴산군,3,6,8006,서양음식,1750000,115,60대 이상,15217.391304347826
202601,경기도,고양시 덕양구,3,2,8005,중국음식,960000,45,20대,21333.333333333332
202603,전라남도,무안군,3,5,8301,제과점,1230000,84,50대,14642.857142857143
202606,전라남도,무안군,3,5,8021,스넥,1620000,75,50대,21600.0
202604,충청남도,천안시 서북구,3,4,8004,일식회집,5400000,117,40대,46153.846153846156
202605,전라남도,영암군,3,1,8006,서양음식,1290000,64,20대 이하,20156.25
202605,충청남도,서산시,3,5,8004,일식회집,1460000,26,50대,56153.846153846156
202603,부산광역시,사하구,3,6,8005,중국음식,2440000,118,60대 이상,20677.966101694914
202601,충청남도,천안시 서북구,3,3,8004,일식회집,9250000,138,30대,67028.98550724638
202601,경상북도,경주시,3,1,4020,슈퍼마켓,6640000,524,20대 이하,12671.75572519084
202605,충청남도,서천군,3,5,8301,제과점,1060000,46,50대,23043.478260869564
